mtime,stream_id,A,B,C,D,E,F,G,H,I,J
2021-10-02T10:00,Sv,19,16,3,7,0,27,15,0,29,94
2021-10-02T10:00,Rl,91,8,7,27,10,34,6,0,28,49
2021-10-02T10:00,Rz,139,115,92,107,70,202,88,19,265,362
2021-10-02T10:00,SQ,30,18,11,5,27,57,16,10,28,61
2021-10-02T10:00,QG,31,30,16,30,13,68,12,9,68,80
2021-10-02T10:00,Ss,19,35,25,9,23,67,19,12,35,141
2021-10-02T10:00,Sf,31,27,28,11,30,80,16,5,31,168
2021-10-02T10:00,QZ,41,38,10,8,8,67,25,2,79,127
2021-10-02T10:00,Rv,18,11,11,4,18,40,15,7,71,79
2021-10-02T10:00,Sw,27,31,17,6,17,63,30,5,54,113
2021-10-02T10:00,Ku,22,10,14,6,15,59,14,2,53,132
2021-10-02T10:00,SB,858,387,166,115,141,952,206,45,588,635
2021-10-02T10:00,QW,74,51,57,13,57,90,50,11,154,365
2021-10-02T10:00,QP,53,56,28,20,20,113,13,17,85,72
2021-10-02T10:00,Qv,145,76,100,24,101,233,134,17,234,565
2021-10-02T10:00,SX,58,51,11,13,29,94,17,0,131,104
2021-10-02T10:00,SH,30,13,38,18,56,35,27,0,44,101
2021-10-02T10:00,R9,53,21,37,17,39,37,31,5,64,97
2021-10-02T10:00,Ro,21,22,21,20,15,34,25,5,57,109
2021-10-02T10:00,R1,41,89,22,26,34,155,18,13,118,132
2021-10-02T10:00,Qz,57,23,12,15,9,88,16,9,83,97
2021-10-02T10:00,Rb,35,42,49,22,26,84,30,21,96,226
2021-10-02T10:00,SW,37,29,0,19,2,38,11,11,87,70
2021-10-02T10:00,SG,30,17,23,19,20,76,17,3,34,54
2021-10-02T10:00,SP,23,21,9,10,27,40,17,5,58,150
2021-10-02T10:00,PP,29,23,19,6,18,50,32,0,48,127
2021-10-02T10:00,Ph,43,42,45,100,26,57,49,15,102,208
2021-10-02T10:00,Rp,32,60,25,56,44,139,19,6,123,139
2021-10-02T10:00,SZ,13,31,8,7,7,61,7,5,29,76
2021-10-02T10:00,Pq,29,55,26,14,17,137,18,4,56,98
2021-10-02T10:00,Sx,27,22,14,6,19,48,24,6,42,160
2021-10-02T10:00,Q3,20,22,19,10,13,34,11,0,39,46
2021-10-02T10:00,Q7,22,22,15,5,32,38,21,4,38,73
2021-10-02T10:00,Sd,22,20,12,27,7,40,17,3,61,75
2021-10-02T10:00,N4,14,21,3,1,9,42,10,0,70,151
2021-10-02T10:00,SR,17,44,8,8,4,61,7,2,32,49
2021-10-02T10:00,SV,7,3,20,25,13,20,16,2,32,167
2021-10-02T10:00,Rj,4,0,5,9,0,0,5,0,0,24
2021-10-02T10:00,NP,29,49,2,7,1,51,12,2,43,26
2021-10-02T10:00,Sy,20,29,4,8,2,56,8,2,42,73
2021-10-02T10:00,Ox,18,26,7,6,18,61,5,1,55,90
2021-10-02T10:00,Pc,29,52,27,18,18,93,21,29,94,127
2021-10-02T10:00,Su,95,150,31,14,20,582,47,8,196,391
2021-10-02T10:00,Ra,54,39,39,15,14,64,32,6,63,127
2021-10-02T10:00,R4,155,120,36,24,59,327,31,25,176,249
2021-10-02T10:00,SU,58,69,34,6,29,70,24,5,58,119
2021-10-02T10:00,Sz,31,65,33,17,34,117,34,10,109,328
2021-10-02T10:00,S0,35,51,36,13,31,93,32,8,83,168
2021-10-02T10:00,Ls,54,107,64,149,109,290,106,37,334,880
2021-10-02T10:00,S1,105,213,110,22,75,667,90,55,394,568
2021-10-02T10:00,RA,13,7,16,9,23,32,20,0,77,183
2021-10-02T10:00,RS,36,18,9,29,8,39,25,1,58,268
2021-10-02T10:00,PY,40,29,9,30,6,82,8,4,49,68
2021-10-02T10:00,Qn,35,26,56,19,58,74,34,11,36,163
2021-10-02T10:00,RK,44,19,11,35,15,52,105,7,87,114
2021-10-02T10:00,SN,197,585,32,31,24,3314,48,26,918,500
2021-10-02T10:00,Sj,11,29,7,6,6,75,16,2,53,148
2021-10-02T10:00,SD,33,30,99,8,32,62,45,27,69,385
2021-10-02T10:00,NA,48,8,0,14,13,43,8,11,122,32
2021-10-02T10:00,Qw,149,136,89,42,79,329,109,29,657,948
2021-10-02T10:00,Sk,14,1,15,6,16,20,19,1,40,86
2021-10-02T10:00,Rm,31,59,63,8,81,148,58,19,83,262
2021-10-02T10:00,Sg,3,0,0,3,0,6,0,0,0,1
2021-10-02T10:00,Sh,19,22,11,8,12,70,14,0,36,64
2021-10-02T10:00,RN,19,15,16,51,6,91,28,3,26,82
2021-10-02T10:00,ME,30,8,11,30,13,19,18,4,50,105
2021-10-02T10:00,S2,29,27,34,10,41,72,42,12,94,266
2021-10-02T10:00,Qc,27,22,12,29,30,58,17,0,54,59
2021-10-02T10:00,QF,78,110,201,72,229,246,76,46,186,436
2021-10-02T10:00,Sq,50,57,22,7,11,106,27,7,109,120
2021-10-02T10:00,RO,30,29,25,10,28,24,22,7,69,179
2021-10-02T10:00,Sp,14,22,30,47,24,40,26,8,34,72
2021-10-02T10:00,SS,45,44,18,7,26,72,22,6,61,126
2021-10-02T10:00,Ql,304,158,628,1864,422,411,775,87,742,2223
2021-10-02T10:00,Lg,17,29,30,15,20,73,22,9,35,86
2021-10-02T10:00,Sb,14,33,6,9,1,74,6,3,48,36
2021-10-02T10:00,Qr,26,35,1,5,16,73,4,0,42,51
2021-10-02T10:00,R3,67,25,26,334,38,97,29,0,76,120
2021-10-02T10:05,Sp,15,23,34,55,27,49,29,12,44,75
2021-10-02T10:05,R3,69,28,15,327,48,81,25,3,64,104
2021-10-02T10:05,Pq,26,58,28,14,32,125,14,7,58,122
2021-10-02T10:05,Ra,40,26,35,18,16,43,22,4,64,94
2021-10-02T10:05,Qr,22,38,2,4,14,73,3,0,40,49
2021-10-02T10:05,KZ,54,103,65,21,43,112,34,31,95,210
2021-10-02T10:05,Qv,121,60,69,23,55,170,77,16,159,373
2021-10-02T10:05,ME,51,15,23,48,24,17,18,1,75,162
2021-10-02T10:05,Qz,28,32,16,17,6,57,12,11,60,73
2021-10-02T10:05,SB,888,392,153,118,151,1047,207,50,625,656
2021-10-02T10:05,Ls,45,68,62,87,64,213,72,22,277,714
2021-10-02T10:05,Ku,25,9,13,5,19,57,12,1,60,125
2021-10-02T10:05,SD,36,29,79,8,48,61,52,21,86,439
2021-10-02T10:05,RN,19,20,19,52,4,68,28,4,32,84
2021-10-02T10:05,Pa,20,30,12,35,21,66,35,5,78,127
2021-10-02T10:05,RO,41,25,37,9,36,44,33,11,83,218
2021-10-02T10:05,S0,32,35,28,7,19,61,18,4,38,111
2021-10-02T10:05,SS,31,26,16,6,17,40,12,1,50,78
2021-10-02T10:05,Oh,7,22,19,7,18,34,10,7,26,69
2021-10-02T10:05,Sv,23,6,6,8,0,16,9,0,35,99
2021-10-02T10:05,PP,38,18,12,6,16,40,34,3,48,125
2021-10-02T10:05,S3,70,105,40,16,54,446,41,10,139,146
2021-10-02T10:05,Ss,22,28,18,11,23,63,19,8,32,128
2021-10-02T10:05,Rj,4,0,5,14,0,2,7,0,0,36
2021-10-02T10:05,Sf,14,24,15,12,30,97,14,8,28,147
2021-10-02T10:05,S4,23,8,25,7,42,31,31,5,43,131
2021-10-02T10:05,QP,51,56,28,18,21,116,14,18,83,77
2021-10-02T10:05,S5,19,22,18,6,14,66,16,8,32,127
2021-10-02T10:05,Sg,2,1,2,2,0,6,0,0,0,2
2021-10-02T10:05,Sc,22,28,0,3,0,126,1,0,23,16
2021-10-02T10:05,Rl,98,7,11,25,13,43,6,0,32,43
2021-10-02T10:05,R9,40,23,40,21,36,41,25,2,75,93
2021-10-02T10:05,Ro,23,24,20,24,24,41,23,17,82,142
2021-10-02T10:05,QW,58,35,43,11,47,58,43,8,113,283
2021-10-02T10:05,SP,26,19,13,18,14,36,14,1,44,121
2021-10-02T10:05,RA,13,6,15,8,25,31,20,0,77,181
2021-10-02T10:05,Rp,26,57,20,50,37,107,18,6,112,130
2021-10-02T10:05,S6,22,14,13,5,21,28,17,8,37,81
2021-10-02T10:05,S7,46,16,32,15,36,77,28,8,133,162
2021-10-02T10:05,Qe,42,34,3,4,18,122,16,8,38,57
2021-10-02T10:05,SW,30,36,6,28,4,50,15,11,102,81
2021-10-02T10:05,NA,57,16,0,19,9,37,7,10,141,26
2021-10-02T10:05,Sm,114,59,99,18,169,269,86,16,447,864
2021-10-02T10:05,Q8,81,30,11,18,25,80,32,4,449,217
2021-10-02T10:05,Q7,22,22,13,7,28,41,15,2,46,67
2021-10-02T10:05,SH,23,10,32,12,49,32,26,0,34,83
2021-10-02T10:05,SZ,9,25,11,4,0,65,20,2,29,61
2021-10-02T10:05,S8,18,39,20,11,12,64,9,5,58,130
2021-10-02T10:05,R2,39,68,36,20,25,51,33,4,43,138
2021-10-02T10:05,Qn,24,23,61,10,55,62,40,7,20,118
2021-10-02T10:05,Lc,10,19,32,11,21,17,7,8,17,169
2021-10-02T10:05,SN,157,500,33,29,25,2779,49,27,758,363
2021-10-02T10:05,S9,64,49,27,30,23,123,46,9,136,206
2021-10-02T10:05,Q5,46,23,18,34,28,64,38,6,116,155
2021-10-02T10:05,Su,54,94,16,7,13,369,33,8,138,218
2021-10-02T10:05,SV,10,8,15,27,14,28,10,4,27,169
2021-10-02T10:05,SQ,19,23,16,7,29,51,13,14,29,51
2021-10-02T10:05,S2,41,33,47,10,57,87,48,10,129,363
2021-10-02T10:05,Qw,110,94,56,39,66,229,93,21,520,679
2021-10-02T10:05,Lk,26,75,13,29,8,63,23,4,82,114
2021-10-02T10:05,RZ,41,13,13,7,14,27,25,7,109,50
2021-10-02T10:05,SU,58,55,18,7,22,69,20,2,30,93
2021-10-02T10:05,TA,23,5,12,10,16,13,20,1,91,210
2021-10-02T10:05,Sj,8,22,4,4,4,53,13,2,49,116
2021-10-02T10:05,SX,67,47,24,22,37,129,28,0,168,141
2021-10-02T10:05,RY,39,16,30,18,51,86,28,1,89,182
2021-10-02T10:05,Sz,37,62,35,21,42,142,46,13,110,376
2021-10-02T10:05,Rf,25,28,8,4,2,46,11,1,50,53
2021-10-02T10:05,QG,25,19,9,25,11,48,10,8,56,70
2021-10-02T10:05,RK,36,19,10,38,15,50,97,7,76,98
2021-10-02T10:05,Lg,19,35,18,22,20,70,14,8,40,92
2021-10-02T10:05,So,42,38,14,11,40,94,14,5,100,80
2021-10-02T10:05,RX,19,16,30,13,32,55,31,5,65,97
2021-10-02T10:05,Sr,16,43,32,19,27,69,24,2,31,107
2021-10-02T10:05,Ox,20,30,12,6,16,83,5,1,73,94
2021-10-02T10:05,Ql,274,133,555,1721,393,376,696,65,684,1992
2021-10-02T10:05,Sq,50,54,25,8,13,115,26,3,110,141
2021-10-02T10:05,RS,55,29,14,47,11,54,34,2,83,380
2021-10-02T10:05,Sd,14,11,10,26,6,42,13,0,37,58
2021-10-02T10:05,Q3,18,23,18,11,12,40,9,0,40,48
2021-10-02T10:05,Rm,31,56,39,12,55,136,36,20,67,217
2021-10-02T10:05,Qi,237,78,70,141,148,272,117,14,241,348
2021-10-02T10:05,SG,30,16,24,19,20,75,16,4,36,55
2021-10-02T10:05,PY,29,29,6,31,5,83,9,2,52,53
2021-10-02T10:05,R1,32,65,16,21,29,126,17,9,84,100
2021-10-02T10:05,NP,35,40,3,9,2,55,8,0,45,40
2021-10-02T10:05,Pc,31,51,28,20,25,98,22,34,94,132
2021-10-02T10:05,Rq,99,56,62,27,79,161,134,24,139,396
2021-10-02T10:05,TB,21,13,10,39,14,34,16,0,32,90
2021-10-02T10:05,Sx,42,35,23,9,27,74,35,6,63,227
2021-10-02T10:05,R4,159,114,33,21,72,338,38,22,198,300
2021-10-02T10:05,RV,20,76,14,4,6,69,9,8,104,112
2021-10-02T10:05,Rb,28,34,35,14,18,64,27,11,79,160
2021-10-02T10:05,QF,55,103,160,67,190,237,77,41,169,331
2021-10-02T10:05,N4,11,16,4,1,16,48,15,1,89,170
2021-10-02T10:05,S1,94,186,99,14,74,629,94,45,335,434
2021-10-02T10:05,Ph,37,36,52,83,25,55,45,13,117,193
2021-10-02T10:05,Rz,162,115,91,116,60,220,108,21,279,358
2021-10-02T10:05,Sy,31,31,10,6,2,55,9,3,46,60
2021-10-02T10:05,Qc,23,18,15,27,23,53,13,0,55,52
2021-10-02T10:10,Qn,22,18,60,16,51,62,37,3,37,115
2021-10-02T10:10,S1,96,157,86,15,68,578,93,37,312,374
2021-10-02T10:10,ME,42,11,23,50,23,19,26,0,82,152
2021-10-02T10:10,KZ,58,129,77,29,57,138,42,32,123,281
2021-10-02T10:10,R2,43,57,30,24,25,43,24,5,34,112
2021-10-02T10:10,Pq,33,39,35,16,29,91,10,12,40,119
2021-10-02T10:10,Qi,126,40,35,57,86,165,55,7,131,176
2021-10-02T10:10,QW,44,27,33,9,33,42,35,8,83,199
2021-10-02T10:10,SQ,31,34,27,8,31,82,19,13,36,63
2021-10-02T10:10,TC,14,21,5,6,3,74,9,0,19,43
2021-10-02T10:10,Lc,12,19,30,8,21,13,12,7,27,143
2021-10-02T10:10,Rp,26,49,17,46,37,111,17,3,112,124
2021-10-02T10:10,QP,43,52,28,19,23,119,13,15,86,89
2021-10-02T10:10,Qe,32,37,3,5,19,121,15,11,40,75
2021-10-02T10:10,Ph,41,37,53,64,27,52,40,20,129,216
2021-10-02T10:10,Su,39,69,18,6,11,285,16,7,91,133
2021-10-02T10:10,S5,32,32,40,6,20,126,23,9,50,170
2021-10-02T10:10,Rq,92,63,73,31,60,164,115,12,148,361
2021-10-02T10:10,S2,36,23,36,6,52,75,36,10,87,256
2021-10-02T10:10,Sc,20,22,0,3,0,93,1,0,17,15
2021-10-02T10:10,SV,10,15,15,21,20,22,13,3,31,187
2021-10-02T10:10,SX,74,49,27,31,38,143,37,0,190,147
2021-10-02T10:10,Sd,22,21,12,22,6,33,8,0,25,53
2021-10-02T10:10,N4,20,21,9,3,11,49,9,3,91,188
2021-10-02T10:10,TD,38,28,19,11,11,43,38,5,29,92
2021-10-02T10:10,Sb,11,28,5,9,2,61,3,3,40,29
2021-10-02T10:10,SG,29,16,24,20,18,73,15,3,36,58
2021-10-02T10:10,Sf,19,29,13,9,19,51,8,3,23,127
2021-10-02T10:10,Pa,29,29,11,30,14,57,45,4,81,137
2021-10-02T10:10,Ls,45,74,56,99,59,169,58,16,241,667
2021-10-02T10:10,TE,322,413,89,54,109,962,151,44,1084,1437
2021-10-02T10:10,TF,18,32,8,7,6,49,10,1,23,49
2021-10-02T10:10,RZ,45,15,7,6,12,30,14,5,167,37
2021-10-02T10:10,SN,174,456,37,28,28,2776,26,22,791,368
2021-10-02T10:10,TG,23,15,6,6,7,29,18,1,37,64
2021-10-02T10:10,Lg,18,29,20,19,25,55,11,8,36,84
2021-10-02T10:10,Ql,284,123,540,1717,386,363,690,73,660,1973
2021-10-02T10:10,Q8,98,33,18,20,19,66,34,2,426,219
2021-10-02T10:10,RA,13,6,16,8,27,30,20,0,75,177
2021-10-02T10:10,S3,158,172,88,23,156,949,95,21,260,374
2021-10-02T10:10,Rj,7,0,11,12,0,1,8,0,0,24
2021-10-02T10:10,Oh,4,18,16,6,23,30,10,7,18,70
2021-10-02T10:10,Qc,23,18,20,29,19,56,19,0,67,56
2021-10-02T10:10,QF,45,97,193,58,205,212,79,34,149,358
2021-10-02T10:10,TA,31,9,8,11,21,13,26,6,128,305
2021-10-02T10:10,Ku,23,12,15,5,18,51,15,2,67,132
2021-10-02T10:10,RN,23,24,20,49,2,66,28,4,35,94
2021-10-02T10:10,So,34,21,20,9,34,87,6,3,68,56
2021-10-02T10:10,S8,15,31,13,8,13,38,6,15,47,99
2021-10-02T10:10,RY,39,15,30,18,50,85,26,1,90,187
2021-10-02T10:10,PP,37,21,18,8,17,37,28,3,43,115
2021-10-02T10:10,Q7,16,25,18,8,25,33,16,7,56,93
2021-10-02T10:10,RK,36,17,6,31,13,55,94,8,74,84
2021-10-02T10:10,R3,49,26,8,201,32,41,13,0,46,54
2021-10-02T10:10,RO,29,15,19,6,25,29,26,9,77,143
2021-10-02T10:10,Sp,17,25,36,62,30,50,28,13,48,79
2021-10-02T10:10,Sm,112,49,104,20,202,294,106,14,470,997
2021-10-02T10:10,Rb,25,26,33,14,20,56,26,13,86,143
2021-10-02T10:10,Sz,44,71,38,19,56,155,50,13,115,381
2021-10-02T10:10,S7,32,12,19,10,22,54,16,5,87,116
2021-10-02T10:10,Sr,20,21,21,8,19,45,19,7,21,67
2021-10-02T10:10,S9,81,52,34,43,37,156,65,13,161,260
2021-10-02T10:10,RS,68,28,21,45,9,57,37,3,93,414
2021-10-02T10:10,RX,18,23,28,15,33,51,26,4,69,98
2021-10-02T10:10,Qv,97,62,60,21,56,180,92,13,156,331
2021-10-02T10:10,Qw,104,91,55,44,67,211,89,19,500,645
2021-10-02T10:10,Sv,21,11,6,9,0,25,5,0,36,95
2021-10-02T10:10,Pc,35,49,32,16,21,106,20,19,88,143
2021-10-02T10:10,Ss,19,29,21,9,23,55,19,6,31,112
2021-10-02T10:10,RV,24,75,13,4,5,75,9,5,109,122
2021-10-02T10:10,Qr,22,47,4,4,13,76,5,0,39,47
2021-10-02T10:10,Lk,38,50,11,18,7,86,20,1,84,124
2021-10-02T10:10,SH,28,12,38,18,53,39,23,0,41,92
2021-10-02T10:10,NP,32,43,6,8,9,49,5,2,32,35
2021-10-02T10:10,R4,44,31,8,6,24,128,19,4,60,99
2021-10-02T10:10,TH,16,35,40,16,32,70,26,16,115,260
2021-10-02T10:10,Ra,31,19,33,19,17,35,14,2,61,76
2021-10-02T10:10,Q5,66,29,20,40,32,62,29,7,100,162
2021-10-02T10:10,SU,49,63,25,7,23,66,28,1,42,85
2021-10-02T10:10,Ox,17,30,13,6,14,77,1,3,45,93
2021-10-02T10:10,R1,32,78,20,21,26,132,16,14,89,125
2021-10-02T10:10,TI,32,20,11,5,16,46,18,4,35,100
2021-10-02T10:10,SD,39,33,81,11,49,62,64,15,95,443
2021-10-02T10:10,PY,34,28,6,26,7,89,12,2,52,58
2021-10-02T10:10,SP,21,24,13,20,16,35,15,3,49,124
2021-10-02T10:10,SW,30,39,13,23,0,56,13,7,101,81
2021-10-02T10:10,SS,31,33,16,6,22,47,14,5,57,113
2021-10-02T10:10,Sq,59,52,27,8,13,110,28,8,107,143
2021-10-02T10:10,Sg,5,2,1,3,0,5,0,0,1,3
2021-10-02T10:10,Rm,25,63,48,9,66,120,46,24,81,265
2021-10-02T10:10,TJ,23,16,6,7,3,103,2,1,28,29
2021-10-02T10:10,Ro,13,28,19,26,11,33,31,9,55,131
2021-10-02T10:10,Qz,35,28,15,16,7,54,8,11,61,78
2021-10-02T10:10,TB,38,32,18,51,31,43,20,5,50,135
2021-10-02T10:10,TK,22,28,34,7,15,26,31,9,44,70
2021-10-02T10:10,S4,27,11,29,8,48,31,26,6,41,135
2021-10-02T10:10,Rz,169,126,89,131,54,260,105,19,331,378
2021-10-02T10:10,R9,46,20,41,22,31,34,20,4,72,119
2021-10-02T10:10,SB,1019,516,184,121,187,1297,240,58,798,754
2021-10-02T10:10,Rl,92,6,8,30,12,69,6,0,42,67
2021-10-02T10:15,Rz,176,123,77,129,45,222,97,16,297,344
2021-10-02T10:15,SV,11,8,11,13,12,25,16,8,41,195
2021-10-02T10:15,RY,40,16,30,18,53,85,25,1,90,193
2021-10-02T10:15,Sp,18,25,36,69,31,48,28,12,47,80
2021-10-02T10:15,TL,26,28,5,4,5,110,13,0,55,73
2021-10-02T10:15,Qz,59,27,18,20,6,52,22,11,92,88
2021-10-02T10:15,Ph,50,34,45,76,25,42,34,16,128,249
2021-10-02T10:15,Sq,39,37,20,6,10,74,17,5,86,93
2021-10-02T10:15,SH,23,11,37,23,59,39,24,0,39,88
2021-10-02T10:15,S5,32,25,30,5,16,109,25,3,41,110
2021-10-02T10:15,NP,36,38,2,8,1,44,6,1,24,32
2021-10-02T10:15,Sz,32,68,36,14,49,128,41,10,117,363
2021-10-02T10:15,SB,843,388,144,100,148,1076,220,60,703,632
2021-10-02T10:15,Sv,16,19,3,8,5,25,3,2,31,97
2021-10-02T10:15,QF,56,59,158,51,190,227,105,33,172,331
2021-10-02T10:15,Oh,6,22,21,10,25,35,8,8,21,80
2021-10-02T10:15,Q7,19,32,11,14,21,29,24,12,51,91
2021-10-02T10:15,TA,32,8,14,13,18,12,18,1,121,294
2021-10-02T10:15,Sf,25,21,23,7,13,47,14,7,21,120
2021-10-02T10:15,Q5,50,24,16,51,30,55,20,5,78,151
2021-10-02T10:15,N4,26,22,4,4,16,53,16,0,79,166
2021-10-02T10:15,Qc,23,17,23,31,19,60,18,0,65,62
2021-10-02T10:15,Rm,31,72,75,16,85,109,59,26,98,258
2021-10-02T10:15,SS,27,26,26,6,12,49,22,3,49,107
2021-10-02T10:15,Su,38,55,9,5,11,219,13,6,73,111
2021-10-02T10:15,QW,34,28,26,7,30,35,31,4,72,175
2021-10-02T10:15,PY,38,29,5,24,8,95,8,2,47,62
2021-10-02T10:15,SQ,41,41,31,9,41,125,21,13,49,91
2021-10-02T10:15,So,38,22,19,12,24,81,9,3,74,54
2021-10-02T10:15,TF,23,37,13,9,4,56,4,5,37,42
2021-10-02T10:15,S2,23,20,26,8,45,51,30,7,82,169
2021-10-02T10:15,S9,75,59,33,35,44,123,55,8,167,231
2021-10-02T10:15,SG,30,17,23,20,18,74,16,4,40,61
2021-10-02T10:15,Ku,20,10,12,5,13,45,15,0,50,98
2021-10-02T10:15,TE,386,472,133,71,191,1030,177,56,1165,1589
2021-10-02T10:15,SD,18,26,93,14,46,56,41,9,78,441
2021-10-02T10:15,Sr,12,16,17,4,24,44,19,6,22,78
2021-10-02T10:15,Ls,44,56,40,87,55,167,56,15,265,662
2021-10-02T10:15,RS,76,26,17,45,8,66,35,3,94,444
2021-10-02T10:15,TM,39,32,49,20,85,126,57,6,220,350
2021-10-02T10:15,Lg,19,25,16,15,22,45,22,10,33,86
2021-10-02T10:15,R9,35,7,26,21,23,19,14,13,49,104
2021-10-02T10:15,TK,26,28,25,5,19,43,35,4,38,66
2021-10-02T10:15,Ql,332,143,591,1805,437,436,765,94,704,2191
2021-10-02T10:15,QP,35,40,21,25,26,108,10,13,75,72
2021-10-02T10:15,Rb,24,25,31,9,18,46,24,7,81,122
2021-10-02T10:15,Qw,121,97,50,44,63,209,78,17,467,620
2021-10-02T10:15,S1,94,146,91,16,70,560,62,35,282,364
2021-10-02T10:15,Pq,17,36,27,15,24,87,8,5,38,75
2021-10-02T10:15,RK,37,18,1,30,9,57,84,2,64,76
2021-10-02T10:15,SU,45,56,22,6,13,51,25,3,32,76
2021-10-02T10:15,R1,41,73,25,18,26,128,14,10,83,117
2021-10-02T10:15,Rq,92,47,57,16,53,160,128,12,145,327
2021-10-02T10:15,ME,31,8,20,36,21,26,29,0,79,143
2021-10-02T10:15,R3,47,25,14,237,29,47,13,0,42,81
2021-10-02T10:15,Qv,90,47,49,22,59,130,70,11,132,262
2021-10-02T10:15,KZ,71,149,100,26,70,149,59,28,140,371
2021-10-02T10:15,S3,152,143,89,24,132,854,78,13,248,308
2021-10-02T10:15,TB,41,24,7,60,19,52,12,9,43,105
2021-10-02T10:15,TN,39,8,52,29,90,48,35,1,37,122
2021-10-02T10:15,TO,31,13,10,21,18,20,2,10,65,80
2021-10-02T10:15,S4,31,16,26,9,48,36,30,5,55,134
2021-10-02T10:15,Qn,29,15,45,27,52,68,44,5,28,124
2021-10-02T10:15,Lk,44,69,14,27,17,103,20,0,77,119
2021-10-02T10:15,RV,44,110,28,6,9,108,19,10,182,195
2021-10-02T10:15,Pa,29,25,6,34,16,56,42,4,91,121
2021-10-02T10:15,TD,27,27,16,6,8,29,26,5,27,63
2021-10-02T10:15,TJ,28,11,9,9,6,148,2,4,52,40
2021-10-02T10:15,TP,46,27,23,41,16,56,16,4,65,83
2021-10-02T10:15,Sg,6,2,0,2,0,3,0,0,0,4
2021-10-02T10:15,SW,37,37,11,24,0,67,13,3,97,99
2021-10-02T10:15,Rp,39,77,28,58,44,143,25,11,140,150
2021-10-02T10:15,Sd,23,19,23,23,5,38,7,0,26,58
2021-10-02T10:15,RA,14,5,15,7,29,32,20,0,76,175
2021-10-02T10:15,Sm,108,48,105,20,216,285,110,20,512,1046
2021-10-02T10:15,RZ,28,11,7,4,4,28,16,3,165,28
2021-10-02T10:15,PP,28,28,20,4,17,54,34,5,45,123
2021-10-02T10:15,Ox,15,32,13,6,17,85,3,0,49,98
2021-10-02T10:15,TQ,15,38,5,14,2,79,4,2,59,92
2021-10-02T10:15,Sb,14,30,5,8,2,75,3,2,41,30
2021-10-02T10:15,Qi,92,34,25,41,59,139,48,4,90,116
2021-10-02T10:15,SX,65,47,21,39,38,136,37,0,206,150
2021-10-02T10:15,RN,21,28,22,54,2,64,20,2,35,80
2021-10-02T10:15,TC,20,20,3,5,3,101,8,0,25,49
2021-10-02T10:15,RX,18,17,27,16,34,43,34,3,57,88
2021-10-02T10:15,Pc,28,33,25,10,20,77,24,14,75,120
2021-10-02T10:15,Qe,38,36,1,7,21,118,17,9,49,84
2021-10-02T10:15,R2,37,43,27,18,21,45,33,4,32,89
2021-10-02T10:15,Lc,18,18,23,8,19,18,15,11,23,156
2021-10-02T10:15,TH,26,52,58,14,47,96,44,23,165,340
2021-10-02T10:15,Rl,94,12,9,30,10,69,8,0,45,67
2021-10-02T10:15,Ra,30,16,21,18,3,34,11,1,48,63
2021-10-02T10:15,SN,207,427,34,25,23,3056,29,24,827,410
2021-10-02T10:15,TI,33,18,17,5,15,60,22,7,59,112
2021-10-02T10:15,Ro,22,31,23,31,15,45,31,21,83,133
2021-10-02T10:15,SK,16,15,28,6,28,18,15,5,36,113
2021-10-02T10:15,RO,28,11,24,4,16,23,17,5,56,76
2021-10-02T10:15,TG,23,16,8,7,14,27,25,1,52,76
2021-10-02T10:15,Qr,18,42,3,4,11,76,6,0,42,38
2021-10-02T10:15,Q8,97,27,26,20,27,69,34,2,447,206
2021-10-02T10:20,RK,29,18,7,39,9,48,73,3,56,86
2021-10-02T10:20,TA,23,9,15,11,15,11,21,0,103,220
2021-10-02T10:20,Sd,28,9,8,23,4,25,5,0,32,56
2021-10-02T10:20,Q7,16,25,7,13,50,24,26,3,36,72
2021-10-02T10:20,TR,16,21,6,4,1,45,6,2,54,81
2021-10-02T10:20,S2,19,13,21,8,34,35,24,8,67,147
2021-10-02T10:20,Pq,12,19,15,9,20,86,8,11,44,50
2021-10-02T10:20,Sm,113,54,115,19,231,290,115,20,528,1125
2021-10-02T10:20,Qv,112,59,65,16,72,158,69,12,161,329
2021-10-02T10:20,Qr,22,37,3,4,10,78,6,0,40,47
2021-10-02T10:20,RY,39,15,32,19,49,81,24,1,92,192
2021-10-02T10:20,R3,39,25,9,248,39,64,15,2,38,71
2021-10-02T10:20,Ox,12,31,12,7,16,76,7,2,50,81
2021-10-02T10:20,S5,40,20,38,8,11,98,9,6,20,95
2021-10-02T10:20,TB,39,22,7,48,12,39,10,8,31,108
2021-10-02T10:20,TS,68,95,37,11,42,181,54,18,288,428
2021-10-02T10:20,TT,59,21,18,8,32,51,31,5,61,104
2021-10-02T10:20,NP,26,37,3,7,2,41,5,1,29,24
2021-10-02T10:20,Rq,77,38,42,14,55,121,114,8,112,279
2021-10-02T10:20,S3,170,180,84,25,130,959,84,16,280,304
2021-10-02T10:20,RV,39,115,28,6,9,119,22,10,189,208
2021-10-02T10:20,Qn,19,17,26,18,43,50,36,7,33,90
2021-10-02T10:20,SV,13,7,21,12,18,22,16,7,30,206
2021-10-02T10:20,TH,25,50,59,15,43,90,39,27,127,305
2021-10-02T10:20,TK,13,23,24,5,30,41,27,4,37,51
2021-10-02T10:20,Rm,32,63,80,16,80,133,47,27,102,291
